id,image_url,street_number,street_name,street_type,apt_number,city,state,zipcode,price,bedrooms,lat,long,walkscore,built,listing_url,neighborhood
1,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.734270,-122.395859/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",126,Bradford,St,,San Francisco,CA,94110,3795,2,37.740885,-122.4098,,1952,http://www.zillow.com/homedetails/126-Bradford-St-San-Francisco-CA-94110/15162139_zpid/,Bernal Heights
3,http://photos2.zillowstatic.com/p_f/ISt824x2lfwodf0000000000.jpg,21,Hoffman,Ave,,San Francisco,CA,94114,3150,3,37.753781,-122.440648,,1905,http://www.zillow.com/homedetails/21-Hoffman-Ave-San-Francisco-CA-94114/15130963_zpid/,Noe Valley
4,http://photos3.zillowstatic.com/p_f/ISh3mav0bfq44m1000000000.jpg,855,San Jose,Ave,,San Francisco,CA,94110,3300,2,37.74135,-122.4233,,3000,http://www.zillow.com/homedetails/855-San-Jose-Ave-San-Francisco-CA-94110/2100549724_zpid/,Bernal Heights
5,http://photos2.zillowstatic.com/p_f/IShn5n9ihxjiso1000000000.jpg,604,Webster,St,,San Francisco,CA,94117,7995,4,37.77621,-122.4295,,3000,http://www.zillow.com/homedetails/604-Webster-St-San-Francisco-CA-94117/2103580029_zpid/,Hayes Valley
6,http://photos2.zillowstatic.com/p_f/IShzylxi5rf4gy0000000000.jpg,2880,Jackson,St,,San Francisco,CA,94115,7700,3,37.79151,-122.4424,,1909,http://www.zillow.com/homedetails/2880-Jackson-St-San-Francisco-CA-94115/2122648507_zpid/,Pacific Heights
7,http://photos1.zillowstatic.com/p_f/IS1rpc8653s4t81000000000.jpg,290,Pennsylvania,Ave,APT 3,San Francisco,CA,94107,3500,1,37.76292,-122.3938,,3000,http://www.zillow.com/homedetails/290-Pennsylvania-Ave-APT-3-San-Francisco-CA-94107/2111336101_zpid/,Potrero Hill
8,http://photos1.zillowstatic.com/p_f/IS1b5uz5pzthe81000000000.jpg,2275,Sutter,St,APT 5,San Francisco,CA,94115,2150,Studio,37.78528,-122.4377,,3000,http://www.zillow.com/homedetails/2275-Sutter-St-APT-5-San-Francisco-CA-94115/2110917975_zpid/,Western Addition
9,http://photos3.zillowstatic.com/p_f/ISxfaqum11tkmv0000000000.jpg,868,Minnesota,St,UNIT 412,San Francisco,CA,94107,4500,1,37.759689,-122.390861,,2009,http://www.zillow.com/homedetails/868-Minnesota-St-UNIT-412-San-Francisco-CA-94107/111711241_zpid/,Central Waterfront - Dogpatch
10,http://photos3.zillowstatic.com/p_f/ISh327jdfpnl1z0000000000.jpg,1386,47th,Ave,,San Francisco,CA,94122,3200,2,37.7607,-122.507,,1906,http://www.zillow.com/homedetails/1386-47th-Ave-San-Francisco-CA-94122/2100503675_zpid/,Outer Sunset
12,http://photos3.zillowstatic.com/p_f/IShjmda04lqjs40000000000.jpg,1446,Washington,St,,San Francisco,CA,94109,3195,1,37.79385,-122.4171,,3000,http://www.zillow.com/homedetails/1446-Washington-St-San-Francisco-CA-94109/2113102356_zpid/,Nob Hill
14,http://photos2.zillowstatic.com/p_f/IS5mcy90irp8vc1000000000.jpg,2217,Scott,St,,San Francisco,CA,94115,3550,1,37.790582,-122.439551,,3000,http://www.zillow.com/homedetails/2217-Scott-St-San-Francisco-CA-94115/2134318412_zpid/,Pacific Heights
16,http://photos1.zillowstatic.com/p_f/ISp98qp2htyk3o0000000000.jpg,930,Pine,St,APT 309,San Francisco,CA,94108,4000,1,37.791067,-122.411314,,1972,http://www.zillow.com/homedetails/930-Pine-St-APT-309-San-Francisco-CA-94108/15068669_zpid/,Downtown
20,http://photos3.zillowstatic.com/p_f/IS9d0y7cj2aa6w0000000000.jpg,3354,Scott,St,,San Francisco,CA,94123,5600,3,37.801,-122.441,,1924,http://www.zillow.com/homedetails/3354-Scott-St-San-Francisco-CA-94123/2100706352_zpid/,Marina
21,http://photos3.zillowstatic.com/p_f/ISlmfxc5bn26nc0000000000.jpg,1310,Fillmore,St,,San Francisco,CA,94115,5000,2,37.78284,-122.432488,,2007,http://www.zillow.com/homedetails/1310-Fillmore-St-San-Francisco-CA-94115/2116677385_zpid/,Western Addition
22,http://photos2.zillowstatic.com/p_f/ISh3ucqkbgeq8b1000000000.jpg,2801,Folsom,St,,San Francisco,CA,94110,7000,6,37.75237,-122.4137,,1969,http://www.zillow.com/homedetails/2801-Folsom-St-San-Francisco-CA-94110/2101389102_zpid/,Mission
24,http://photos3.zillowstatic.com/p_f/ISxfu5ofaub8qr0000000000.jpg,655,5th,St,# TOWNSEND,San Francisco,CA,94107,4300,1,37.77593,-122.3975,,1999,http://www.zillow.com/homedetails/655-5th-St-TOWNSEND-San-Francisco-CA-94107/2100513436_zpid/,South of Market
27,http://photos2.zillowstatic.com/p_f/IShj6d7159xtvg1000000000.jpg,500,Bryant,St,,San Francisco,CA,94107,3650,1,37.78132,-122.3962,,2000,http://www.zillow.com/homedetails/500-Bryant-St-San-Francisco-CA-94107/2105426967_zpid/,South of Market
28,http://photos1.zillowstatic.com/p_f/ISpdbfihmijroo0000000000.jpg,1150,Sacramento,St,,San Francisco,CA,94108,6500,2,37.79298,-122.4118,,1989,http://www.zillow.com/homedetails/1150-Sacramento-St-San-Francisco-CA-94108/2101442275_zpid/,Nob Hill
30,http://photos1.zillowstatic.com/p_f/IS9lqfdr5udb4n1000000000.jpg,12,Washburn,St,,San Francisco,CA,94103,3000,1,37.77565,-122.4149,,3000,http://www.zillow.com/homedetails/12-Washburn-St-San-Francisco-CA-94103/2101887744_zpid/,South of Market
32,http://photos3.zillowstatic.com/p_f/IS56gad4p7wftb1000000000.jpg,3550,Market,St,APT 302,San Francisco,CA,94131,4995,2,37.75629,-122.441894,,1979,http://www.zillow.com/homedetails/3550-Market-St-APT-302-San-Francisco-CA-94131/15130253_zpid/,Twin Peaks
35,http://photos1.zillowstatic.com/p_f/IS9xja615tj09f0000000000.jpg,285,Paris,St,,San Francisco,CA,94112,2750,2,37.724063,-122.43279,,1900,http://www.zillow.com/homedetails/285-Paris-St-San-Francisco-CA-94112/15169540_zpid/,Excelsior
37,http://photos1.zillowstatic.com/p_f/ISdofkhkfw31xa1000000000.jpg,3842,24th,St,,San Francisco,CA,94114,5400,3,37.7517,-122.4283,,3000,http://www.zillow.com/homedetails/3842-24th-St-San-Francisco-CA-94114/2101226961_zpid/,Noe Valley
40,http://photos3.zillowstatic.com/p_f/ISts1ld1rgipb20000000000.jpg,2020,9th,Ave,,San Francisco,CA,94116,6790,3,37.750523,-122.465152,,1952,http://www.zillow.com/homedetails/2020-9th-Ave-San-Francisco-CA-94116/15115298_zpid/,Forest Hill
41,http://photos3.zillowstatic.com/p_f/ISto27s2lty5hk0000000000.jpg,3040,25th,Ave,,San Francisco,CA,94132,4800,3,37.731922,-122.480686,,1937,http://www.zillow.com/homedetails/3040-25th-Ave-San-Francisco-CA-94132/15196600_zpid/,Merced Manor
43,http://photos3.zillowstatic.com/p_f/IShb0v69irsnjb1000000000.jpg,592,39th,Ave,,San Francisco,CA,94121,2800,2,37.77772,-122.499529,,3000,http://www.zillow.com/homedetails/592-39th-Ave-San-Francisco-CA-94121/2100661300_zpid/,Outer Richmond
45,http://photos3.zillowstatic.com/p_f/ISl6rbfgj346701000000000.jpg,680,Capp,St,,San Francisco,CA,94110,3895,2,37.75584,-122.418,,3000,http://www.zillow.com/homedetails/680-Capp-St-San-Francisco-CA-94110/2100494989_zpid/,Mission
47,http://photos3.zillowstatic.com/p_f/IStgc9and0cvks0000000000.jpg,333,,St,UNIT N802,San Francisco,CA,94105,3795,1,37.787031,-122.393642,,2004,http://www.zillow.com/homedetails/333-1st-St-UNIT-N802-San-Francisco-CA-94105/64972506_zpid/,South Beach
48,http://photos2.zillowstatic.com/p_f/ISto6ivffw74c80000000000.jpg,564,Liberty,St,,San Francisco,CA,94114,10500,4,37.75718,-122.433833,,1900,http://www.zillow.com/homedetails/564-Liberty-St-San-Francisco-CA-94114/15145288_zpid/,Eureka Valley - Dolores Heights - Castro
50,http://photos3.zillowstatic.com/p_f/IS956d95cos7741000000000.jpg,666,Post,St,APT 704,San Francisco,CA,94109,3950,1,37.787775,-122.412943,,1926,http://www.zillow.com/homedetails/666-Post-St-APT-704-San-Francisco-CA-94109/63196402_zpid/,Downtown
52,http://photos1.zillowstatic.com/p_f/ISd8zgnkiiy6tq1000000000.jpg,474,27th,Ave,APT 1,San Francisco,CA,94121,2595,1,37.78056,-122.4866,,3000,http://www.zillow.com/homedetails/474-27th-Ave-APT-1-San-Francisco-CA-94121/2101655077_zpid/,Central Richmond
54,http://photos3.zillowstatic.com/p_f/IShfvp2ovatppx0000000000.jpg,876A,Lombard,St,,San Francisco,CA,94133,4500,2,37.80249,-122.416,,1913,http://www.zillow.com/homedetails/876A-Lombard-St-San-Francisco-CA-94133/2100536244_zpid/,Russian Hill
57,http://photos1.zillowstatic.com/p_f/IS17mo31r1awwl1000000000.jpg,303,Garces,Dr,,San Francisco,CA,94132,2820,1,37.71615,-122.4818,,3000,http://www.zillow.com/homedetails/303-Garces-Dr-San-Francisco-CA-94132/2100482347_zpid/,Stonestown
58,http://photos1.zillowstatic.com/p_f/IS1n6z5bwfu5dk0000000000.jpg,400,Page,St,,San Francisco,CA,94102,2995,Studio,37.77357,-122.4277,,3000,http://www.zillow.com/homedetails/400-Page-St-San-Francisco-CA-94102/2104804379_zpid/,Hayes Valley
59,http://photos2.zillowstatic.com/p_f/ISpp4qbeoyow2m0000000000.jpg,848,N Point,St,,San Francisco,CA,94109,5400,2,37.80567,-122.4212,,3000,http://www.zillow.com/homedetails/848-N-Point-St-San-Francisco-CA-94109/2100864731_zpid/,Russian Hill
61,http://photos3.zillowstatic.com/p_f/ISx3t8ok1bia4h1000000000.jpg,1850,Clay,St,,San Francisco,CA,94109,3795,1,37.79232,-122.4237,,3000,http://www.zillow.com/homedetails/1850-Clay-St-San-Francisco-CA-94109/2100720924_zpid/,Pacific Heights
63,http://photos1.zillowstatic.com/p_f/ISx7wx46g43fiv0000000000.jpg,735,22nd,Ave,,San Francisco,CA,94121,5995,4,37.773876,-122.481388,,1921,http://www.zillow.com/homedetails/735-22nd-Ave-San-Francisco-CA-94121/15099387_zpid/,Central Richmond
65,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.798340,-122.425620/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",530,El Camino Del Mar,,,San Francisco,CA,94121,17500,7,37.787959,-122.489035,,1935,http://www.zillow.com/homedetails/530-El-Camino-Del-Mar-San-Francisco-CA-94121/15088723_zpid/,Sea Cliff
66,http://photos1.zillowstatic.com/p_f/IS1b1z8lt7a4e80000000000.jpg,763,Bay,St,,San Francisco,CA,94109,9750,3,37.80468,-122.419475,,1937,http://www.zillow.com/homedetails/763-Bay-St-San-Francisco-CA-94109/15063559_zpid/,Russian Hill
69,http://photos2.zillowstatic.com/p_f/ISp1ikx96wpsvk0000000000.jpg,107,San Jose,Ave,,San Francisco,CA,94110,5750,2,37.75333,-122.421275,,1890,http://www.zillow.com/homedetails/107-San-Jose-Ave-San-Francisco-CA-94110/79847181_zpid/,Mission
70,http://photos1.zillowstatic.com/p_f/IS1v00t3529koa1000000000.jpg,3065,Market,St,,San Francisco,CA,94114,4200,2,37.7609,-122.442,,3000,http://www.zillow.com/homedetails/3065-Market-St-San-Francisco-CA-94114/2100597642_zpid/,Eureka Valley - Dolores Heights - Castro
72,http://photos1.zillowstatic.com/p_f/ISxz5c401528q60000000000.jpg,88,Lyell,St,,San Francisco,CA,94112,3975,2,37.731268,-122.431694,,1944,http://www.zillow.com/homedetails/88-Lyell-St-San-Francisco-CA-94112/15185590_zpid/,Mission Terrace
74,http://photos1.zillowstatic.com/p_f/ISd0lwnxv1b22z0000000000.jpg,2515,Fillmore,St,# 12,San Francisco,CA,94115,6495,3,37.79271,-122.4351,,3000,http://www.zillow.com/homedetails/2515-Fillmore-St-12-San-Francisco-CA-94115/2100480113_zpid/,Pacific Heights
77,http://photos1.zillowstatic.com/p_f/ISlqacg3kif6en0000000000.jpg,1266,Chestnut,St,,San Francisco,CA,94109,4700,1,37.80265,-122.4241,,1950,http://www.zillow.com/homedetails/1266-Chestnut-St-San-Francisco-CA-94109/2101765759_zpid/,Russian Hill
78,http://photos2.zillowstatic.com/p_f/ISd0l030jshzs61000000000.jpg,246,2nd,St,,San Francisco,CA,94105,6500,2,37.78575,-122.3974,,2000,http://www.zillow.com/homedetails/246-2nd-St-San-Francisco-CA-94105/2132900076_zpid/,Yerba Buena
79,http://photos2.zillowstatic.com/p_f/ISdwxfks2if9280000000000.jpg,631,Folsom,St,APT 11C,San Francisco,CA,94107,5300,2,37.784713,-122.396873,,2009,http://www.zillow.com/homedetails/631-Folsom-St-APT-11C-San-Francisco-CA-94107/89240030_zpid/,Yerba Buena
81,http://photos3.zillowstatic.com/p_f/IS9hr9agcj38gh1000000000.jpg,3315,Anza,St,,San Francisco,CA,94121,5000,3,37.77797,-122.4839,,3000,http://www.zillow.com/homedetails/3315-Anza-St-San-Francisco-CA-94121/2100601523_zpid/,Central Richmond
83,http://photos2.zillowstatic.com/p_f/ISdciicd7kix6k0000000000.jpg,2300,Broadway,St,,San Francisco,CA,94115,25000,3,37.794502,-122.435126,,1988,http://www.zillow.com/homedetails/2300-Broadway-St-San-Francisco-CA-94115/15072582_zpid/,Pacific Heights
85,http://photos2.zillowstatic.com/p_f/IS5i9523ttb1cj0000000000.jpg,4220,26th,St,,San Francisco,CA,94131,2900,1,37.748292,-122.434576,,1886,http://www.zillow.com/homedetails/4220-26th-St-San-Francisco-CA-94131/15181510_zpid/,Noe Valley
87,http://photos3.zillowstatic.com/p_f/IStoi7zo07uc2r1000000000.jpg,579,Burnett,Ave,,San Francisco,CA,94131,4199,2,37.75199,-122.4441,,3000,http://www.zillow.com/homedetails/579-Burnett-Ave-San-Francisco-CA-94131/2103132972_zpid/,Twin Peaks
88,http://photos1.zillowstatic.com/p_f/IS91zsdk66t1qg1000000000.jpg,3317,Anza,St,,San Francisco,CA,94121,6000,4,37.77815,-122.4838,,3000,http://www.zillow.com/homedetails/3317-Anza-St-San-Francisco-CA-94121/2100601560_zpid/,Central Richmond
90,http://photos1.zillowstatic.com/p_f/IS1z78778rnh3q0000000000.jpg,735-739,Wisconsin,St,,San Francisco,CA,94107,3250,1,37.75813,-122.3987,,3000,http://www.zillow.com/homedetails/735-739-Wisconsin-St-San-Francisco-CA-94107/2100712488_zpid/,Potrero Hill
92,http://photos2.zillowstatic.com/p_f/IShf304ag80lsl1000000000.jpg,908,Steiner,St,# B,San Francisco,CA,94117,2995,1,37.77796,-122.433,,3000,http://www.zillow.com/homedetails/908-Steiner-St-B-San-Francisco-CA-94117/2100481796_zpid/,Western Addition
94,http://photos3.zillowstatic.com/p_f/ISx7ozwyfjoqsd0000000000.jpg,53,Aquavista,Way,,San Francisco,CA,94131,4500,3,37.752789,-122.4495,,1956,http://www.zillow.com/homedetails/53-Aquavista-Way-San-Francisco-CA-94131/15131418_zpid/,Midtown Terrace
96,http://photos2.zillowstatic.com/p_f/IS1rx6twlmtxof0000000000.jpg,37,Santa Paula,Ave,,San Francisco,CA,94127,10995,3,37.739243,-122.463025,,1930,http://www.zillow.com/homedetails/37-Santa-Paula-Ave-San-Francisco-CA-94127/15136809_zpid/,St. Francis Wood
367,http://photos2.zillowstatic.com/p_f/IS17arx44qxfvy0000000000.jpg,1737,Jackson,St,APT 304,San Francisco,CA,94109,2695,1,37.79356,-122.4238,,3000,http://www.zillow.com/homedetails/1737-Jackson-St-APT-304-San-Francisco-CA-94109/2120162378_zpid/,Pacific Heights
98,http://photos3.zillowstatic.com/p_f/ISl2sdifk00p3f1000000000.jpg,530,Noe,St,,San Francisco,CA,94114,4900,1,37.7605,-122.433,,2015,http://www.zillow.com/homedetails/530-Noe-St-San-Francisco-CA-94114/2101885247_zpid/,Eureka Valley - Dolores Heights - Castro
99,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.754990,-122.426130/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",454,Central,Ave,,San Francisco,CA,94117,4600,2,37.773715,-122.444252,,3000,http://www.zillow.com/homedetails/454-Central-Ave-San-Francisco-CA-94117/2128780969_zpid/,North Panhandle
100,http://photos3.zillowstatic.com/p_f/ISl2c9ktflfcxv1000000000.jpg,3675,Fillmore,St,APT 102,San Francisco,CA,94123,4550,1,37.803903,-122.437408,,1931,http://www.zillow.com/homedetails/3675-Fillmore-St-APT-102-San-Francisco-CA-94123/15070061_zpid/,Marina
102,http://photos3.zillowstatic.com/p_f/IStkv64x3v64f31000000000.jpg,1198,Jackson,St,,San Francisco,CA,94133,2400,Studio,37.79506,-122.4147,,1915,http://www.zillow.com/homedetails/1198-Jackson-St-San-Francisco-CA-94133/2101117225_zpid/,Nob Hill
104,http://photos2.zillowstatic.com/p_f/IStshhxelygy3l0000000000.jpg,2595,Clay,St,APT 3,San Francisco,CA,94115,2800,Studio,37.790409,-122.435501,,1924,http://www.zillow.com/homedetails/2595-Clay-St-APT-3-San-Francisco-CA-94115/15074512_zpid/,Pacific Heights
106,http://photos2.zillowstatic.com/p_f/ISp9wkt413h7010000000000.jpg,520,6th,St,APT 11,San Francisco,CA,94103,3900,1,37.77546,-122.4024,,3000,http://www.zillow.com/homedetails/520-6th-St-APT-11-San-Francisco-CA-94103/2111081814_zpid/,South of Market
108,http://photos3.zillowstatic.com/p_f/IStclhz9jg8gn60000000000.jpg,106,Edna,St,,San Francisco,CA,94112,5500,4,37.727663,-122.446277,,1919,http://www.zillow.com/homedetails/106-Edna-St-San-Francisco-CA-94112/15140895_zpid/,Sunnyside
109,http://photos3.zillowstatic.com/p_f/ISto2jha95pp5d1000000000.jpg,132,Albion,St,,San Francisco,CA,94110,5200,3,37.7642,-122.423,,1908,http://www.zillow.com/homedetails/132-Albion-St-San-Francisco-CA-94110/2107273191_zpid/,Mission
111,http://photos1.zillowstatic.com/p_f/IS9luaw10cydd71000000000.jpg,420,Mission Bay,Blvd N,UNIT 1203,San Francisco,CA,94158,6500,2,37.771595,-122.388587,,2012,http://www.zillow.com/homedetails/420-Mission-Bay-Blvd-N-UNIT-1203-San-Francisco-CA-94158/115828712_zpid/,Mission Bay
114,http://photos2.zillowstatic.com/p_f/ISh36ebvy80m471000000000.jpg,1384,Mcallister,St,,San Francisco,CA,94115,3299,1,37.77831,-122.4347,,3000,http://www.zillow.com/homedetails/1384-Mcallister-St-San-Francisco-CA-94115/2100536213_zpid/,Alamo Square
116,http://photos1.zillowstatic.com/p_f/ISlywub8jhyo1x0000000000.jpg,300,Judson,Ave,# B,San Francisco,CA,94112,2495,3,37.72856,-122.449,,3000,http://www.zillow.com/homedetails/300-Judson-Ave-B-San-Francisco-CA-94112/2100482278_zpid/,Sunnyside
118,http://photos3.zillowstatic.com/p_f/IShn9mjkyj9pt71000000000.jpg,1948,Stockton,St,,San Francisco,CA,94133,6500,2,37.80391,-122.4098,,3000,http://www.zillow.com/homedetails/1948-Stockton-St-San-Francisco-CA-94133/2102276350_zpid/,Telegraph Hill
119,http://photos3.zillowstatic.com/p_f/IS5qvbo89hxmhs0000000000.jpg,875,Fulton,St,APT 4,San Francisco,CA,94117,1995,1,37.7775,-122.4309,,3000,http://www.zillow.com/homedetails/875-Fulton-St-APT-4-San-Francisco-CA-94117/2100784654_zpid/,Alamo Square
121,http://photos3.zillowstatic.com/p_f/IStg00jysov3p51000000000.jpg,10,Cyril Magnin,St,UNIT 604,San Francisco,CA,94102,3390,1,37.78442,-122.4085,,3000,http://www.zillow.com/homedetails/10-Cyril-Magnin-St-UNIT-604-San-Francisco-CA-94102/2102682182_zpid/,Downtown
123,http://photos3.zillowstatic.com/p_f/ISluxsj4ucbaij1000000000.jpg,233,Collingwood,St,,San Francisco,CA,94114,3600,2,37.75869,-122.4359,,3000,http://www.zillow.com/homedetails/233-Collingwood-St-San-Francisco-CA-94114/2100661349_zpid/,Eureka Valley - Dolores Heights - Castro
126,http://photos1.zillowstatic.com/p_f/ISxn8ajwwfxf610000000000.jpg,4062,17th,St,# VISTA,San Francisco,CA,94114,7450,2,37.76245,-122.4365,,1910,http://www.zillow.com/homedetails/4062-17th-St-VISTA-San-Francisco-CA-94114/2100685221_zpid/,Corona Heights
128,http://photos2.zillowstatic.com/p_f/IS5umfohy7xvuq1000000000.jpg,50,Lansing,St,UNIT 308,San Francisco,CA,94105,3475,1,37.786148,-122.394302,,2006,http://www.zillow.com/homedetails/50-Lansing-St-UNIT-308-San-Francisco-CA-94105/71713715_zpid/,South Beach
130,http://photos2.zillowstatic.com/p_f/ISd8bqq2ettebb1000000000.jpg,4147,Lawton,St,,San Francisco,CA,94122,2395,1,37.75657,-122.5073,,3000,http://www.zillow.com/homedetails/4147-Lawton-St-San-Francisco-CA-94122/2100869217_zpid/,Outer Sunset
132,http://photos2.zillowstatic.com/p_f/IS1bp9dye73cv20000000000.jpg,1450,Cole,St,,San Francisco,CA,94117,4100,1,37.7612,-122.449,,3000,http://www.zillow.com/homedetails/1450-Cole-St-San-Francisco-CA-94117/2109162618_zpid/,Parnassus - Ashbury
134,http://photos1.zillowstatic.com/p_f/ISpl5sqajovrek1000000000.jpg,407,Washington,Blvd,# A,San Francisco,CA,94129,5745,4,37.79546,-122.4674,,3000,http://www.zillow.com/homedetails/407-Washington-Blvd-A-San-Francisco-CA-94129/2105577268_zpid/,Presidio
136,http://photos2.zillowstatic.com/p_f/IS5y1i7ng0i4160000000000.jpg,270,Linden,St,APT 301,San Francisco,CA,94102,8000,3,37.7767,-122.4224,,3000,http://www.zillow.com/homedetails/270-Linden-St-APT-301-San-Francisco-CA-94102/2134048454_zpid/,Van Ness - Civic Center
137,http://photos1.zillowstatic.com/p_f/ISph62gsz54ysf0000000000.jpg,1200,Treat,Ave,,San Francisco,CA,94110,3495,1,37.7508,-122.4131,,3000,http://www.zillow.com/homedetails/1200-Treat-Ave-San-Francisco-CA-94110/2100532668_zpid/,Mission
139,http://photos3.zillowstatic.com/p_f/IS5azjw1gu66l70000000000.jpg,2477,California,St,,San Francisco,CA,94115,4800,1,37.78872,-122.435,,1877,http://www.zillow.com/homedetails/2477-California-St-San-Francisco-CA-94115/2100820373_zpid/,Lower Pacific Heights
141,http://photos3.zillowstatic.com/p_f/IStou0a6g7ayt20000000000.jpg,300,Berry,St,,San Francisco,CA,94158,3800,2,37.773982,-122.395691,,2008,http://www.zillow.com/homedetails/300-Berry-St-San-Francisco-CA-94158/2116368523_zpid/,South of Market
142,http://photos1.zillowstatic.com/p_f/ISxzht5idck0as0000000000.jpg,3664,19th,St,,San Francisco,CA,94110,5050,2,37.76011,-122.4251,,3000,http://www.zillow.com/homedetails/3664-19th-St-San-Francisco-CA-94110/2132395390_zpid/,Mission
144,http://photos3.zillowstatic.com/p_f/IShbgnr4c6ew660000000000.jpg,701,Hampshire,St,APT 202,San Francisco,CA,94110,3300,1,37.7604,-122.4079,,1962,http://www.zillow.com/homedetails/701-Hampshire-St-APT-202-San-Francisco-CA-94110/2100531518_zpid/,Mission
434,http://photos1.zillowstatic.com/p_f/IS95eneyglejiz0000000000.jpg,499,33rd,Ave,,San Francisco,CA,94121,3750,1,37.77999,-122.4937,,2004,http://www.zillow.com/homedetails/499-33rd-Ave-San-Francisco-CA-94121/2100835385_zpid/,Outer Richmond
145,http://photos3.zillowstatic.com/p_f/IShzei92fudd8h1000000000.jpg,496,7th,Ave,,San Francisco,CA,94118,3400,2,37.77922,-122.4652,,3000,http://www.zillow.com/homedetails/496-7th-Ave-San-Francisco-CA-94118/2100623224_zpid/,Inner Richmond
147,http://photos1.zillowstatic.com/p_f/ISdcubvoju469s0000000000.jpg,175,Bluxome,St,UNIT 324,San Francisco,CA,94107,4000,2,37.774379,-122.399574,,1998,http://www.zillow.com/homedetails/175-Bluxome-St-UNIT-324-San-Francisco-CA-94107/80740080_zpid/,South of Market
149,http://photos1.zillowstatic.com/p_f/IS9lqbmr0ct9jq0000000000.jpg,630,Alvarado,St,,San Francisco,CA,94114,2695,1,37.75388,-122.435,,1965,http://www.zillow.com/homedetails/630-Alvarado-St-San-Francisco-CA-94114/2101314297_zpid/,Noe Valley
150,http://photos1.zillowstatic.com/p_f/ISlqawzjlsef9g0000000000.jpg,1,Bluxome,St,,San Francisco,CA,94107,4500,1,37.77723,-122.3956,,2003,http://www.zillow.com/homedetails/1-Bluxome-St-San-Francisco-CA-94107/2117404078_zpid/,South of Market
152,http://photos2.zillowstatic.com/p_f/IShntdmc6llshv1000000000.jpg,142,Ellington,Ave,,San Francisco,CA,94112,4000,3,37.714709,-122.443907,,1924,http://www.zillow.com/homedetails/142-Ellington-Ave-San-Francisco-CA-94112/15191674_zpid/,Outer Mission
154,http://photos3.zillowstatic.com/p_f/ISxv2jcrlxhl241000000000.jpg,254-256,Brighton,Ave,,San Francisco,CA,94112,4500,3,37.722858,-122.454814,,1965,http://www.zillow.com/homedetails/254-256-Brighton-Ave-San-Francisco-CA-94112/15188045_zpid/,Ingleside
156,http://photos3.zillowstatic.com/p_f/IShfbu4howpvaq0000000000.jpg,33,Dalewood,Way,,San Francisco,CA,94127,4750,3,37.736963,-122.454622,,1951,http://www.zillow.com/homedetails/33-Dalewood-Way-San-Francisco-CA-94127/15135915_zpid/,Sherwood Forest
159,http://photos3.zillowstatic.com/p_f/IStgk3n7cdv8os1000000000.jpg,946,S Van Ness,Ave,,San Francisco,CA,94110,8250,3,37.758022,-122.41719,,1910,http://www.zillow.com/homedetails/946-S-Van-Ness-Ave-San-Francisco-CA-94110/96013131_zpid/,Mission
160,http://photos1.zillowstatic.com/p_f/ISxb3q2uveow8e0000000000.jpg,788,Minna,St,UNIT 501,San Francisco,CA,94103,3650,1,37.77604,-122.414,,2011,http://www.zillow.com/homedetails/788-Minna-St-UNIT-501-San-Francisco-CA-94103/2100784924_zpid/,South of Market
162,http://photos2.zillowstatic.com/p_f/IS1fs68wmbt7t41000000000.jpg,1057,Valencia,St,,San Francisco,CA,94110,3200,Studio,37.756026,-122.420675,,1880,http://www.zillow.com/homedetails/1057-Valencia-St-San-Francisco-CA-94110/15145936_zpid/,Mission
164,http://photos1.zillowstatic.com/p_f/ISxb7huok7iez40000000000.jpg,1101,999 Pine,St,# 1101,San Francisco,CA,94108,3595,1,37.790271,-122.414131,,3000,http://www.zillow.com/homedetails/1101-999-Pine-St-1101-San-Francisco-CA-94108/2106621489_zpid/,Downtown
167,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.725090,-122.437950/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",1059,Leavenworth,St,APT 9,San Francisco,CA,94109,3000,1,37.79098,-122.4159,,3000,http://www.zillow.com/homedetails/1059-Leavenworth-St-APT-9-San-Francisco-CA-94109/2112989047_zpid/,Downtown
168,"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.764480,-122.429416/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",1445,Lake,St,,San Francisco,CA,94118,3595,2,37.78595,-122.4751,,3000,http://www.zillow.com/homedetails/1445-Lake-St-San-Francisco-CA-94118/2100611956_zpid/,Lake
