image_url,street_number,street_name,street_type,apt_number,city,state,zipcode,price,bedrooms
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.748011,-122.445000/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",77,Van Ness,Ave,APT 802,San Francisco,CA,94102,4000,Studio
http://photos2.zillowstatic.com/p_g/IShvr1agz4obuu0000000000.jpg,4990,Mission,St,# 2,San Francisco,CA,94112,3600,4
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.750800,-122.413100/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,Mission,St,,San Francisco,CA,94110,3995,1
http://photos3.zillowstatic.com/p_g/IS5ab9s8aibzl61000000000.jpg,246,2nd,St,APT 505,San Francisco,CA,94105,3395,1
http://photos1.zillowstatic.com/p_g/IS1zfmjkk8t4rb1000000000.jpg,285,Paris,St,# A,San Francisco,CA,94112,2750,2
http://photos2.zillowstatic.com/p_g/IShz6wednipjuh0000000000.jpg,10,Harbor Rd,,,San Francisco,CA,94124,900,1
http://photos3.zillowstatic.com/p_g/IS9ptkiabrfvl51000000000.jpg,4001,Ocean,Ave,,San Francisco,CA,94132,3995,3
http://photos3.zillowstatic.com/p_g/ISlulrmwcx9ul10000000000.jpg,929,Oak,St,,San Francisco,CA,94117,2995,1
http://photos3.zillowstatic.com/p_g/IS9phr7xm2ejv91000000000.jpg,2539,Lombard,St,,San Francisco,CA,94123,5995,3
http://photos3.zillowstatic.com/p_g/IS99tt0df2ebtm0000000000.jpg,76,Collins,St,,San Francisco,CA,94118,10550,3
http://photos2.zillowstatic.com/p_g/IS1f0973ohmrju1000000000.jpg,201,Telegraph Hill,Blvd,,San Francisco,CA,94133,4600,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.803845,-122.405780/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,Haight,St,,San Francisco,CA,94102,3750,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.796298,-122.411726/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",9,Princeton,St,# HOUSE,San Francisco,CA,94134,3985,3
http://photos1.zillowstatic.com/p_g/IS95yyc0h8trfh0000000000.jpg,420,Mission Bay,Blvd N,UNIT 706,San Francisco,CA,94158,3995,1
http://photos2.zillowstatic.com/p_g/IShn5b0rg7o9980000000000.jpg,1501,Filbert,St,APT 1B,San Francisco,CA,94123,13500,3
http://photos3.zillowstatic.com/p_g/IStgwkkyks67761000000000.jpg,300,Holyoke,St,,San Francisco,CA,94134,4250,3
http://photos2.zillowstatic.com/p_g/ISp1uly87cn8a70000000000.jpg,408,Font,Blvd,,San Francisco,CA,94132,3625,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.798610,-122.427013/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,10th,Ave,,San Francisco,CA,94118,8300,3
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.725650,-122.462525/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",587,Burnett,Ave,APT 5,San Francisco,CA,94131,3199,1
http://photos1.zillowstatic.com/p_g/ISxz1xh16teruo0000000000.jpg,400,Lansdale,Ave,,San Francisco,CA,94127,5775,4
http://photos3.zillowstatic.com/p_g/ISliwnhau054gd0000000000.jpg,1408,Post,St,,San Francisco,CA,94109,8100,3
http://photos3.zillowstatic.com/p_g/IS5ip1u2mrov0b1000000000.jpg,3637,18th,St,APT 1,San Francisco,CA,94110,6200,3
http://photos2.zillowstatic.com/p_g/ISp1u1fc5b6mm90000000000.jpg,242,Moscow,St,,San Francisco,CA,94112,4450,3
http://photos3.zillowstatic.com/p_g/ISxrz98uqgdz991000000000.jpg,2971,Washington,St,,San Francisco,CA,94115,7900,3
http://photos3.zillowstatic.com/p_g/ISh3yvv0k4kb101000000000.jpg,653,Minna,St,,San Francisco,CA,94103,6695,4
http://photos2.zillowstatic.com/p_g/IStsx1grs23uso0000000000.jpg,59,Albion,St,,San Francisco,CA,94103,4900,3
http://photos3.zillowstatic.com/p_g/ISxvyjmcg1bf530000000000.jpg,1700,California,St,,San Francisco,CA,94109,4995,2
http://photos2.zillowstatic.com/p_g/ISdcen1h544szm0000000000.jpg,3822,19th,St,APT 5,San Francisco,CA,94114,4595,2
http://photos2.zillowstatic.com/p_g/ISphmybnrmsxfx0000000000.jpg,3355,Folsom,St,,San Francisco,CA,94110,4295,2
http://photos1.zillowstatic.com/p_g/ISds21dvnrpnhg1000000000.jpg,1533,15th,St,,San Francisco,CA,94103,3500,2
http://photos3.zillowstatic.com/p_g/ISxzd6x0z61cnt1000000000.jpg,1448,Sacramento,St,,San Francisco,CA,94109,6000,3
http://photos2.zillowstatic.com/p_g/ISpx6t9vv1xo170000000000.jpg,601,4th,St,UNIT 220,San Francisco,CA,94107,9000,1
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.731220,-122.377200/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",2289,46th,Ave,,San Francisco,CA,94116,4300,3
http://photos2.zillowstatic.com/p_g/ISp1icv6gp3zjo1000000000.jpg,100,Font,Blvd,APT 7D,San Francisco,CA,94132,2815,1
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.759436,-122.432716/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",379,Raymond,Ave,,San Francisco,CA,94134,1795,1
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.784828,-122.443176/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",145,Gardenside,Dr,APT 9,San Francisco,CA,94131,3995,2
http://photos3.zillowstatic.com/p_g/IS9l2tbcr8t9ud1000000000.jpg,165,States,St,,San Francisco,CA,94114,5565,2
http://photos2.zillowstatic.com/p_g/IS15euzoye86v1f.jpg,2733,Folsom,St,,San Francisco,CA,94110,9500,3
http://photos3.zillowstatic.com/p_g/IS9tof24gsf0lx1000000000.jpg,1086,Post,St,APT 315,San Francisco,CA,94109,2150,Studio
http://photos2.zillowstatic.com/p_g/ISdwp1sefzr5i71000000000.jpg,579,24th,Ave,APT 3,San Francisco,CA,94121,3250,2
http://photos2.zillowstatic.com/p_g/IShnttqqo9mxnu0000000000.jpg,444,Francisco,St,APT 104,San Francisco,CA,94133,3950,1
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.784920,-122.450100/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,Ellsworth,St,,San Francisco,CA,94110,3700,1
http://photos1.zillowstatic.com/p_g/ISxnchj4i2qxkp0000000000.jpg,3938,20th,St,,San Francisco,CA,94114,7000,2
http://photos3.zillowstatic.com/p_g/ISlmby628k7xy60000000000.jpg,181,Marina,Blvd,,San Francisco,CA,94123,18000,4
http://photos3.zillowstatic.com/p_g/IS5ihnh1vuqgyr0000000000.jpg,101,Crescent,Way,APT 2216,San Francisco,CA,94134,3200,2
http://photos3.zillowstatic.com/p_g/ISlmz44fpblxef1000000000.jpg,111,Chestnut,St,,San Francisco,CA,94111,5100,3
http://photos2.zillowstatic.com/p_g/IS1zj1m7dhmzq11000000000.jpg,1,Baker,St,APT 5B,San Francisco,CA,94117,4200,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.796450,-122.398210/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,Portola,Dr,,San Francisco,CA,94131,4000,2
http://photos1.zillowstatic.com/p_g/ISpl1xva5h27t50000000000.jpg,701,Minna,St,,San Francisco,CA,94103,5250,2
http://photos3.zillowstatic.com/p_g/ISx3twqyo46x021000000000.jpg,878,Greenwich,St,,San Francisco,CA,94133,3800,2
http://photos2.zillowstatic.com/p_g/IS1nig3a3hd21p1000000000.jpg,1651,Larkin,St,,San Francisco,CA,94109,2375,Studio
http://photos3.zillowstatic.com/p_g/ISxvivwb6wi51f1000000000.jpg,655,Powell,St,APT 702,San Francisco,CA,94108,2495,Studio
http://photos3.zillowstatic.com/p_g/IShfzo442qci4e1000000000.jpg,2378-2380,22ND,Ave,,San Francisco,CA,94116,3800,3
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.789994,-122.399352/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,Guerrero,St,,San Francisco,CA,94110,9950,3
http://photos3.zillowstatic.com/p_g/ISxf2kj3eca1000000000.jpg,239,8th,St,APT 11,San Francisco,CA,94103,6000,1
http://photos1.zillowstatic.com/p_g/ISxfmbzh9zbhbi1000000000.jpg,3232,Gough,St,APT 3,San Francisco,CA,94123,2800,Studio
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.786420,-122.393503/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",240,Portola,Dr,,San Francisco,CA,94131,4900,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.777500,-122.430900/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",,Dolores,St,,San Francisco,CA,94110,4000,1
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.783520,-122.415898/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",601,Van Ness,Ave,,San Francisco,CA,94102,4135,1
http://photos3.zillowstatic.com/p_g/IS5mojen3rs1gw1000000000.jpg,3700,Divisadero,St,APT 302,San Francisco,CA,94123,5500,2
http://photos1.zillowstatic.com/p_g/IS1nuh0i85o54s1000000000.jpg,75,Magellan,Ave,,San Francisco,CA,94116,9500,4
http://photos3.zillowstatic.com/p_g/ISt0sa1c4pmwyo1000000000.jpg,4324,Cesar Chavez,St,,San Francisco,CA,94131,4995,2
http://photos2.zillowstatic.com/p_g/IShbky2063vaez0000000000.jpg,2450,Union,St,APT 104,San Francisco,CA,94123,4695,1
http://photos3.zillowstatic.com/p_g/IS5ey9zlfs33a70000000000.jpg,1887,24th,Ave,,San Francisco,CA,94122,3800,2
http://photos2.zillowstatic.com/p_g/IS5yp4lnn9rwb10000000000.jpg,3923,California,St,# 1,San Francisco,CA,94118,4390,2
http://photos3.zillowstatic.com/p_g/ISh7ls7zdechpa0000000000.jpg,1050,17th,St,APT 202,San Francisco,CA,94107,3600,1
http://photos3.zillowstatic.com/p_g/IS91nfn5zwvxwu0000000000.jpg,1414,Kansas,St,,San Francisco,CA,94107,2695,1
http://photos2.zillowstatic.com/p_g/ISt0kw4vnc32bj0000000000.jpg,250,King,St,,San Francisco,CA,94107,3700,1
http://photos3.zillowstatic.com/p_g/ISl6fuhdt2j4i30000000000.jpg,4319,Cesar Chavez,St,,San Francisco,CA,94131,4290,2
http://photos2.zillowstatic.com/p_g/IStg0csdcv1y3i0000000000.jpg,3445,Divisadero,St,# A,San Francisco,CA,94123,2350,Studio
http://photos1.zillowstatic.com/p_g/ISp98uk1kgqra71000000000.jpg,242,Moscow,St,,San Francisco,CA,94112,4450,3
http://photos2.zillowstatic.com/p_g/ISplx1d0vgy4w30000000000.jpg,6,Skyview,Way,,San Francisco,CA,94131,4500,3
http://photos3.zillowstatic.com/p_g/IShvne5ub43ft51000000000.jpg,340,6th,St,UNIT 303,San Francisco,CA,94103,5950,2
http://photos3.zillowstatic.com/p_g/IShb0j9bg1zjd20000000000.jpg,332,Russia,Ave,,San Francisco,CA,94112,3150,2
http://photos2.zillowstatic.com/p_g/IS17ypsimamm4i1000000000.jpg,1366,Turk,St,# FILLMORE,San Francisco,CA,94115,4650,2
http://photos2.zillowstatic.com/p_g/IS5idsiy3eowa10000000000.jpg,340,6th,St,,San Francisco,CA,94103,5950,2
http://photos3.zillowstatic.com/p_g/ISxn4bpilmqg8f1000000000.jpg,40,States,St,,San Francisco,CA,94114,5800,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.753358,-122.437580/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",205,2nd,Ave,APT 4,San Francisco,CA,94118,4195,2
http://photos2.zillowstatic.com/p_g/IS5aj3t3hh037x0000000000.jpg,3741,Buchanan,St,,San Francisco,CA,94123,8364,2
http://photos3.zillowstatic.com/p_g/ISl2kzla1o9ri91000000000.jpg,1483,Sutter,St,APT 505,San Francisco,CA,94109,4300,2
http://photos2.zillowstatic.com/p_g/ISdseuzt44n88x0000000000.jpg,200,Dellbrook,Ave,,San Francisco,CA,94131,4600,3
http://photos1.zillowstatic.com/p_g/IS9dcjsbt5b4bb1000000000.jpg,1959,Ofarrell,St,,San Francisco,CA,94115,2950,1
http://photos3.zillowstatic.com/p_g/IShz6kp9i683ru0000000000.jpg,265,N Point,St,APT 2550,San Francisco,CA,94133,3450,Studio
http://photos3.zillowstatic.com/p_g/IShf3sl6fmek5q0000000000.jpg,160,Orsi,Cir,,San Francisco,CA,94124,3500,3
http://photos3.zillowstatic.com/p_g/ISt863r08vnm0n0000000000.jpg,1990,Green,St,APT 605,San Francisco,CA,94123,7000,2
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.794390,-122.436400/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",230,Dolores,St,,San Francisco,CA,94103,3452,1
http://photos2.zillowstatic.com/p_g/IShbky2063vaez0000000000.jpg,275,Telegraph Hill,Blvd,APT 3,San Francisco,CA,94133,3500,1
http://photos1.zillowstatic.com/p_g/ISlmbm1yj413sm0000000000.jpg,1922,Funston,Ave,,San Francisco,CA,94116,6995,5
http://photos3.zillowstatic.com/p_g/ISlainhcyn4yqa1000000000.jpg,160,Mallorca,Way,APT 3,San Francisco,CA,94123,3575,1
http://photos3.zillowstatic.com/p_g/IShnhc9ke90c581000000000.jpg,377,Hermann,St,,San Francisco,CA,94117,7000,3
"http://dev.virtualearth.net/REST/v1/Imagery/Map/Aerial/37.800700,-122.444710/17?mapSize=150112,&key=AmdvKO2hNoyLePakiVzRBZiGPKCxV6MtwWneohoPfmXclTaRTzvT6_Ict5-PBHO6",299,Laussat,St,,San Francisco,CA,94117,3995,2
