id,image_url,street_number,street_name,street_type,apt_number,city,state,zipcode,price,bedrooms,lat,long,walkscore,built,listing_url,neighborhood,crime_rate
392,http://photos2.zillowstatic.com/p_f/ISt0kc5a8kjz2m0000000000.jpg,25,Sierra,St,APT E210,San Francisco,CA,94107,4500,2,37.75792,-122.3955,89,3000,http://www.zillow.com/homedetails/25-Sierra-St-APT-E210-San-Francisco-CA-94107/2100653669_zpid/,Potrero Hill,C
394,http://photos2.zillowstatic.com/p_f/IS5ypo0how8ekc0000000000.jpg,2040,Laguna,St,,San Francisco,CA,94115,3350,1,37.790126,-122.42872,96,1981,http://www.zillow.com/homedetails/2040-Laguna-St-APT-203-San-Francisco-CA-94115/15074806_zpid/,Pacific Heights,B
396,http://photos3.zillowstatic.com/p_f/ISluxg23kes2421000000000.jpg,855,Folsom,St,APT 921,San Francisco,CA,94107,5000,2,37.780767,-122.402142,95,2001,http://www.zillow.com/homedetails/855-Folsom-St-APT-921-San-Francisco-CA-94107/80752478_zpid/,Yerba Buena,C
399,http://photos3.zillowstatic.com/p_f/ISxn4vorrnhrcm0000000000.jpg,66,Cleary,Ct,,San Francisco,CA,94109,5800,3,37.78448,-122.427065,98,1963,http://www.zillow.com/homedetails/66-Cleary-Ct-San-Francisco-CA-94109/15076943_zpid/,Western Addition,C
400,http://photos1.zillowstatic.com/p_f/IS1rdvu6bpngp41000000000.jpg,407,Sanchez,St,# 3RD,San Francisco,CA,94114,3595,1,37.7624,-122.4302,99,3000,http://www.zillow.com/homedetails/407-Sanchez-St-3RD-San-Francisco-CA-94114/2100800644_zpid/,Eureka Valley - Dolores Heights - Castro,C
401,http://photos1.zillowstatic.com/p_f/ISpd3d794xdri10000000000.jpg,2139,Green,St,,San Francisco,CA,94123,11500,2,37.79601,-122.4342,96,1988,http://www.zillow.com/homedetails/2139-Green-St-San-Francisco-CA-94123/2114280573_zpid/,Pacific Heights,B
403,http://photos2.zillowstatic.com/p_f/ISdwxbxfqkhn980000000000.jpg,4096,17th,St,APT 309,San Francisco,CA,94114,4600,2,37.762766,-122.437215,97,1965,http://www.zillow.com/homedetails/4096-17th-St-APT-309-San-Francisco-CA-94114/15127559_zpid/,Corona Heights,C
405,http://photos3.zillowstatic.com/p_f/ISlq61tuv3fte30000000000.jpg,1445,Eddy,St,APT 4,San Francisco,CA,94115,2500,1,37.78131,-122.4314,98,1926,http://www.zillow.com/homedetails/1445-Eddy-St-APT-4-San-Francisco-CA-94115/2120436081_zpid/,Western Addition,C
407,http://photos3.zillowstatic.com/p_f/ISt8ygssqlhs6t1000000000.jpg,1822,20th,Ave,,San Francisco,CA,94122,4500,3,37.753724,-122.477183,75,1923,http://www.zillow.com/homedetails/1822-20th-Ave-San-Francisco-CA-94122/15112285_zpid/,Central Sunset,A
410,http://photos3.zillowstatic.com/p_f/ISt4zqd7mpx7bm0000000000.jpg,301,24th,Ave,,San Francisco,CA,94121,3400,2,37.7837,-122.484,93,3000,http://www.zillow.com/homedetails/301-24th-Ave-San-Francisco-CA-94121/2122994349_zpid/,Central Richmond,A
412,http://photos2.zillowstatic.com/p_f/IShz6kluzcemdc0000000000.jpg,2504,Sacramento,St,APT 5,San Francisco,CA,94115,3495,1,37.78993,-122.4343,98,3000,http://www.zillow.com/homedetails/2504-Sacramento-St-APT-5-San-Francisco-CA-94115/2100897395_zpid/,Pacific Heights,B
414,http://photos2.zillowstatic.com/p_f/IShv7600tz0z9b0000000000.jpg,1,Daniel Burnham,Ct,,San Francisco,CA,94109,2900,Studio,37.78675,-122.4225,98,1988,http://www.zillow.com/homedetails/1-Daniel-Burnham-Ct-San-Francisco-CA-94109/2104432922_zpid/,Van Ness - Civic Center,C
415,http://photos3.zillowstatic.com/p_f/ISh3mitcht25oe1000000000.jpg,355,Serrano,Dr,# 10,San Francisco,CA,94132,2970,1,37.71898,-122.4809,79,3000,http://www.zillow.com/homedetails/355-Serrano-Dr-10-San-Francisco-CA-94132/2100480887_zpid/,Stonestown,B
417,http://photos2.zillowstatic.com/p_f/IS5e2l2fe9vtgr1000000000.jpg,390,Guerrero,St,,San Francisco,CA,94103,4300,2,37.76499,-122.4243,98,1907,http://www.zillow.com/homedetails/390-Guerrero-St-San-Francisco-CA-94103/2104497407_zpid/,Mission,D
419,http://photos3.zillowstatic.com/p_f/ISh7hh8haejirm1000000000.jpg,440,Linden,St,,San Francisco,CA,94102,5900,2,37.77623,-122.4253,98,3000,http://www.zillow.com/homedetails/440-Linden-St-San-Francisco-CA-94102/2102573951_zpid/,Hayes Valley,B
420,http://photos1.zillowstatic.com/p_f/ISxrrrkdds6sif1000000000.jpg,400,Lansdale,Ave,,San Francisco,CA,94127,5775,4,37.73597,-122.457345,49,1977,http://www.zillow.com/homedetails/400-Lansdale-Ave-San-Francisco-CA-94127/15135850_zpid/,Westwood Highlands,A
422,http://photos2.zillowstatic.com/p_f/IS5a7u9t4k62ej0000000000.jpg,411,Pierce,St,,San Francisco,CA,94117,3295,1,37.77382,-122.4345,95,3000,http://www.zillow.com/homedetails/411-Pierce-St-San-Francisco-CA-94117/2100597626_zpid/,Alamo Square,B
380,http://photos2.zillowstatic.com/p_f/ISpp4e6mh2hjn20000000000.jpg,107,Knockash,Hl,,San Francisco,CA,94127,8995,5,37.742082,-122.458083,78,1997,http://www.zillow.com/homedetails/107-Knockash-Hl-San-Francisco-CA-94127/15133094_zpid/,Forest Hill Extension,B
382,http://photos2.zillowstatic.com/p_f/IShjqkuvgy9omw1000000000.jpg,9,Princeton,St,# HOUSE,San Francisco,CA,94134,3985,3,37.7301,-122.416,47,1943,http://www.zillow.com/homedetails/9-Princeton-St-HOUSE-San-Francisco-CA-94134/2100889662_zpid/,Portola,B
425,http://photos3.zillowstatic.com/p_f/ISl2gc5bvo537s0000000000.jpg,2800,Van Ness,Ave,,San Francisco,CA,94109,7500,2,37.8015,-122.424,94,1900,http://www.zillow.com/homedetails/2800-Van-Ness-Ave-San-Francisco-CA-94109/2127443595_zpid/,Russian Hill,B
427,http://photos3.zillowstatic.com/p_f/ISlepvf31ge0vz0000000000.jpg,520,6th,St,APT 11,San Francisco,CA,94103,3900,1,37.77546,-122.4024,93,3000,http://www.zillow.com/homedetails/520-6th-St-APT-11-San-Francisco-CA-94103/2111081814_zpid/,South of Market,D
429,http://photos1.zillowstatic.com/p_f/ISlyw2e371j57c0000000000.jpg,700,Presidio,Ave,APT 404,San Francisco,CA,94115,3350,1,37.7852,-122.4461,95,3000,http://www.zillow.com/homedetails/700-Presidio-Ave-APT-404-San-Francisco-CA-94115/2100797208_zpid/,Lower Pacific Heights,B
432,http://photos1.zillowstatic.com/p_f/ISppcc6nji6rm11000000000.jpg,2852,Bryant,St,,San Francisco,CA,94110,11995,6,37.748811,-122.40907,89,1915,http://www.zillow.com/homedetails/2852-Bryant-St-San-Francisco-CA-94110/15152938_zpid/,Mission,C
433,http://photos3.zillowstatic.com/p_f/ISlulz4oc0ovad0000000000.jpg,1000,Chestnut,St,,San Francisco,CA,94109,3600,1,37.80313,-122.4201,94,3000,http://www.zillow.com/homedetails/1000-Chestnut-St-San-Francisco-CA-94109/2109471608_zpid/,Russian Hill,B
388,http://photos2.zillowstatic.com/p_f/ISp9stp8b34y8v0000000000.jpg,1732,Washington,St,APT 6,San Francisco,CA,94109,2950,1,37.79345,-122.4219,97,3000,http://www.zillow.com/homedetails/1732-Washington-St-APT-6-San-Francisco-CA-94109/2100856338_zpid/,Nob Hill,B
440,http://photos2.zillowstatic.com/p_f/IShf3s133p51bl1000000000.jpg,1610,Sutter,St,APT 403,San Francisco,CA,94109,3000,1,37.78694,-122.427,98,3000,http://www.zillow.com/homedetails/1610-Sutter-St-APT-403-San-Francisco-CA-94109/2111471654_zpid/,Lower Pacific Heights,B
442,http://photos2.zillowstatic.com/p_f/ISd0hlw5iz9pa70000000000.jpg,2539,Polk,St,APT 4,San Francisco,CA,94109,2795,1,37.80021,-122.4229,97,3000,http://www.zillow.com/homedetails/2539-Polk-St-APT-4-San-Francisco-CA-94109/2112874774_zpid/,Russian Hill,B
444,http://photos2.zillowstatic.com/p_f/ISh3a5fjuvgzwg0000000000.jpg,1478,Church,St,,San Francisco,CA,94131,7600,4,37.7471,-122.427,91,1900,http://www.zillow.com/homedetails/1478-Church-St-San-Francisco-CA-94131/2128771101_zpid/,Noe Valley,B
446,http://photos2.zillowstatic.com/p_f/IS5eihuq437i6h1000000000.jpg,1243,44th,Ave,,San Francisco,CA,94122,4100,3,37.763402,-122.504317,75,3000,http://www.zillow.com/homedetails/1243-44th-Ave-San-Francisco-CA-94122/2141519248_zpid/,Outer Sunset,A
447,http://photos1.zillowstatic.com/p_f/IS-bm3aus52bmn1.jpg,3445,Geary,Blvd,APT 311,San Francisco,CA,94118,3600,2,37.781005,-122.455871,91,2001,http://www.zillow.com/homedetails/3445-Geary-Blvd-APT-311-San-Francisco-CA-94118/80734709_zpid/,Lone Mountain,B
449,http://photos3.zillowstatic.com/p_f/ISxbbwotlg97311000000000.jpg,1,Baker,St,APT 5C,San Francisco,CA,94117,4000,2,37.77107,-122.440765,93,1986,http://www.zillow.com/homedetails/1-Baker-St-APT-5C-San-Francisco-CA-94117/15086753_zpid/,Haight-Ashbury,B
452,http://photos2.zillowstatic.com/p_f/ISd0pb2yedy9my0000000000.jpg,535,Missouri,Street,# FL ,San Francisco,CA,94107,12000,3,37.75951,-122.3959,88,2008,http://www.zillow.com/homedetails/535-Missouri-Street-FL-1ST-San-Francisco-CA-94107/2100674562_zpid/,Potrero Hill,B
453,http://photos2.zillowstatic.com/p_f/IS5uyw5ooyzcvt1000000000.jpg,445,Fulton,St,,San Francisco,CA,94102,5050,2,37.778195,-122.42404,98,1992,http://www.zillow.com/homedetails/445-Fulton-St-San-Francisco-CA-94102/15078213_zpid/,Hayes Valley,B
454,http://photos3.zillowstatic.com/p_f/ISxb7dfa897lft0000000000.jpg,1635,Gough,St,APT 502,San Francisco,CA,94109,3195,1,37.78863,-122.4256,98,1927,http://www.zillow.com/homedetails/1635-Gough-St-APT-502-San-Francisco-CA-94109/2100777318_zpid/,Lower Pacific Heights,B
456,http://photos3.zillowstatic.com/p_f/ISh7hpqkjo6j1x0000000000.jpg,366,Cumberland,St,,San Francisco,CA,94114,5900,3,37.758911,-122.431865,96,1910,http://www.zillow.com/homedetails/366-Cumberland-St-San-Francisco-CA-94114/15145132_zpid/,Eureka Valley - Dolores Heights - Castro,C
458,http://photos2.zillowstatic.com/p_f/IShnl705yxb3gk0000000000.jpg,400,Spear,St,APT 203,San Francisco,CA,94105,3995,1,37.78872,-122.3894,82,1996,http://www.zillow.com/homedetails/400-Spear-St-APT-203-San-Francisco-CA-94105/2100670877_zpid/,South Beach,A
460,http://photos1.zillowstatic.com/p_f/ISxn08gmuvoesx1000000000.jpg,2414,Jones,Street,# FL 2ND,San Francisco,CA,94133,3495,1,37.8036,-122.416,95,1950,http://www.zillow.com/homedetails/2414-Jones-Street-FL-2ND-San-Francisco-CA-94133/2105500115_zpid/,Russian Hill,B
466,http://photos2.zillowstatic.com/p_f/ISp9wkt413h7010000000000.jpg,2755,38th,Ave,,San Francisco,CA,94116,3525,2,37.735507,-122.495918,70,1948,http://www.zillow.com/homedetails/2755-38th-Ave-San-Francisco-CA-94116/15125965_zpid/,Outer Parkside,A
469,http://photos2.zillowstatic.com/p_f/ISptby99ufjb920000000000.jpg,2933,Yorba,St,,San Francisco,CA,94116,4400,3,37.734426,-122.498255,56,1953,http://www.zillow.com/homedetails/2933-Yorba-St-San-Francisco-CA-94116/15126276_zpid/,Outer Parkside,A
384,http://photos2.zillowstatic.com/p_f/ISp9goiwfsb1000000000.jpg,2040,Franklin,St,,San Francisco,CA,94109,4675,2,37.793519,-122.424316,94,1966,http://www.zillow.com/homedetails/2040-Franklin-St-APT-802-San-Francisco-CA-94109/15073825_zpid/,Pacific Heights,B
387,http://photos2.zillowstatic.com/p_f/ISdo72u7xqf6nn1000000000.jpg,325,Berry,St,APT 710,San Francisco,CA,94158,5000,1,37.773354,-122.396099,81,2007,http://www.zillow.com/homedetails/325-Berry-St-APT-710-San-Francisco-CA-94158/82786569_zpid/,South of Market,C
472,http://photos1.zillowstatic.com/p_f/ISl6zdu38hysi81000000000.jpg,667,Ofarrell,St,APT 4,San Francisco,CA,94109,1895,Studio,37.78526,-122.4156,98,1909,http://www.zillow.com/homedetails/667-Ofarrell-St-APT-4-San-Francisco-CA-94109/2101657507_zpid/,Tenderloin,D
474,http://photos2.zillowstatic.com/p_f/IS5ytvkcttnudx1000000000.jpg,525,Hyde,St,APT 3,San Francisco,CA,94109,1895,Studio,37.78571,-122.4166,98,3000,http://www.zillow.com/homedetails/525-Hyde-St-APT-3-San-Francisco-CA-94109/2101081030_zpid/,Tenderloin,D
476,http://photos1.zillowstatic.com/p_f/ISl6r7gakxujki1000000000.jpg,3130,Broderick,St,APT 102,San Francisco,CA,94123,3400,Studio,37.79928,-122.4442,97,3000,http://www.zillow.com/homedetails/3130-Broderick-St-APT-102-San-Francisco-CA-94123/2101813323_zpid/,Marina,A
478,http://photos2.zillowstatic.com/p_f/IStg0csdcv1y3i0000000000.jpg,2109,Jones,St,,San Francisco,CA,94133,5300,2,37.80073,-122.416,95,3000,http://www.zillow.com/homedetails/2109-Jones-St-San-Francisco-CA-94133/2101660933_zpid/,Russian Hill,B
480,http://photos1.zillowstatic.com/p_f/ISx3915h12y1o30000000000.jpg,1771,Sutter,St,,San Francisco,CA,94115,4500,1,37.7864,-122.429,99,3000,http://www.zillow.com/homedetails/1771-Sutter-St-San-Francisco-CA-94115/2105968008_zpid/,Lower Pacific Heights,B
482,http://photos3.zillowstatic.com/p_f/IShz6klqgxn3x21000000000.jpg,2672,Great,Hwy,,San Francisco,CA,94116,4200,3,37.736713,-122.506028,52,1950,http://www.zillow.com/homedetails/2672-Great-Hwy-San-Francisco-CA-94116/15124516_zpid/,Outer Parkside,A
484,http://photos1.zillowstatic.com/p_f/ISpdj1h9n0t7qw1000000000.jpg,240,Lombard,St,,San Francisco,CA,94111,3150,1,37.80369,-122.4056,96,1993,http://www.zillow.com/homedetails/240-Lombard-St-San-Francisco-CA-94111/2134448514_zpid/,Telegraph Hill,B
438,http://photos3.zillowstatic.com/p_f/IS9p13ehu92pih0000000000.jpg,331,Moraga,St,,San Francisco,CA,94122,3750,2,37.75631,-122.4664,74,3000,http://www.zillow.com/homedetails/331-Moraga-St-San-Francisco-CA-94122/2100920201_zpid/,Inner Sunset,A
490,http://photos1.zillowstatic.com/p_f/ISxvqh3mm28h5v1000000000.jpg,2728,Gough,St,,San Francisco,CA,94123,4950,1,37.79861,-122.427013,97,3000,http://www.zillow.com/homedetails/2728-Gough-St-San-Francisco-CA-94123/2133554337_zpid/,Cow Hollow,B
495,http://photos3.zillowstatic.com/p_f/ISh32nz48wnpr21000000000.jpg,267,San Jose,Ave,APT 3,San Francisco,CA,94110,3695,2,37.7511,-122.4212,97,3000,http://www.zillow.com/homedetails/267-San-Jose-Ave-APT-3-San-Francisco-CA-94110/2114077332_zpid/,Mission,C
496,http://photos1.zillowstatic.com/p_f/IS95iyxnz9p11e1000000000.jpg,399,Steiner,St,,San Francisco,CA,94117,2300,Studio,37.7726,-122.4324,95,1912,http://www.zillow.com/homedetails/399-Steiner-St-San-Francisco-CA-94117/2107096376_zpid/,Hayes Valley,B
499,http://photos1.zillowstatic.com/p_f/IS9tw50icoxegd1000000000.jpg,683,San Jose,Ave,,San Francisco,CA,94110,7500,3,37.744397,-122.422209,95,1900,http://www.zillow.com/homedetails/683-San-Jose-Ave-San-Francisco-CA-94110/15182557_zpid/,Bernal Heights,C
500,http://photos2.zillowstatic.com/p_f/IShfj42krok3os0000000000.jpg,4069,19th,St,,San Francisco,CA,94114,3400,1,37.759056,-122.434157,97,1900,http://www.zillow.com/homedetails/4069-19th-St-San-Francisco-CA-94114/15145221_zpid/,Eureka Valley - Dolores Heights - Castro,C
502,http://photos2.zillowstatic.com/p_f/IS5mk0150row6r0000000000.jpg,1902,Filbert,St,,San Francisco,CA,94123,4200,1,37.798831,-122.431053,98,1920,http://www.zillow.com/homedetails/1902-Filbert-St-San-Francisco-CA-94123/119685526_zpid/,Cow Hollow,B
503,http://photos3.zillowstatic.com/p_f/IS9hfk67bu4osg0000000000.jpg,3458,18th,St,,San Francisco,CA,94110,4495,2,37.76181,-122.4206,99,3000,http://www.zillow.com/homedetails/3458-18th-St-San-Francisco-CA-94110/2103940065_zpid/,Mission,D
505,http://photos2.zillowstatic.com/p_f/IStctb09hrj7ib0000000000.jpg,320,Turk,St,,San Francisco,CA,94102,2095,Studio,37.78278,-122.4145,98,3000,http://www.zillow.com/homedetails/320-Turk-St-San-Francisco-CA-94102/2102607140_zpid/,Tenderloin,D
508,http://photos1.zillowstatic.com/p_f/IS91fxzgn8o01v0000000000.jpg,200,Portola,Dr,,San Francisco,CA,94131,4000,2,37.74747,-122.4445,66,3000,http://www.zillow.com/homedetails/200-Portola-Dr-1-San-Francisco-CA-94131/2100935040_zpid/,Twin Peaks,B
510,http://photos2.zillowstatic.com/p_f/IShvr1agz4obuu0000000000.jpg,4990,Mission,St,# 2,San Francisco,CA,94112,3600,4,37.71872,-122.4396,92,3000,http://www.zillow.com/homedetails/4990-Mission-St-2-San-Francisco-CA-94112/2100808088_zpid/,Mission Terrace,C
512,http://photos3.zillowstatic.com/p_f/IS5ab9s8aibzl61000000000.jpg,246,2nd,St,APT 505,San Francisco,CA,94105,3395,1,37.78575,-122.397404,93,2000,http://www.zillow.com/homedetails/246-2nd-St-APT-505-San-Francisco-CA-94105/53153482_zpid/,Yerba Buena,B
514,http://photos2.zillowstatic.com/p_f/IShz6wednipjuh0000000000.jpg,10,Harbor,Rd,,San Francisco,CA,94124,900,1,37.73122,-122.3772,50,3000,http://www.zillow.com/homedetails/10-Harbor-Rd-San-Francisco-CA-94124/2100525817_zpid/,Hunters Point,D
516,http://photos3.zillowstatic.com/p_f/ISlulrmwcx9ul10000000000.jpg,929,Oak,St,,San Francisco,CA,94117,2995,1,37.7732,-122.4347,95,3000,http://www.zillow.com/homedetails/929-Oak-St-San-Francisco-CA-94117/2100649690_zpid/,Hayes Valley,B
518,http://photos3.zillowstatic.com/p_f/IS99tt0df2ebtm0000000000.jpg,76,Collins,St,,San Francisco,CA,94118,10550,3,37.78492,-122.4501,96,3000,http://www.zillow.com/homedetails/76-Collins-St-San-Francisco-CA-94118/2100513610_zpid/,Jordan Park - Laurel Heights,A
491,http://photos1.zillowstatic.com/p_f/ISd0lwzis2qd8h0000000000.jpg,1838,Broadway,Ave,,San Francisco,CA,94109,7660,3,37.7953,-122.427,97,3000,http://www.zillow.com/homedetails/1838-Broadway-San-Francisco-CA-94109/2120696523_zpid/,Pacific Heights,A
389,http://photos2.zillowstatic.com/p_f/ISt8iwxu2nyjkf1000000000.jpg,934A,Broadway,Ave,# 934A,San Francisco,CA,94133,3885,2,37.79743,-122.4126,99,3000,http://www.zillow.com/homedetails/934A-Broadway-934A-San-Francisco-CA-94133/2100827648_zpid/,Russian Hill,B
393,http://photos2.zillowstatic.com/p_f/ISdk4h4utb0dfj1000000000.jpg,3741,Buchanan,St,,San Francisco,CA,94123,8364,2,37.80456,-122.4339,86,3000,http://www.zillow.com/homedetails/3741-Buchanan-St-San-Francisco-CA-94123/2101335924_zpid/,Marina,B
395,http://photos1.zillowstatic.com/p_f/ISpd39cqda7c880000000000.jpg,8,Keystone,Way,APT 3A,San Francisco,CA,94127,3200,2,37.72565,-122.462525,86,1985,http://www.zillow.com/homedetails/8-Keystone-Way-APT-3A-San-Francisco-CA-94127/15142206_zpid/,Mount Davidson Manor,B
397,http://photos1.zillowstatic.com/p_f/ISl6nw8ahvvsr51000000000.jpg,150,Cook,St,# 3,San Francisco,CA,94118,6350,4,37.78115,-122.4517,92,1988,http://www.zillow.com/homedetails/150-Cook-St-3-San-Francisco-CA-94118/2100891294_zpid/,Lone Mountain,A
522,http://photos1.zillowstatic.com/p_f/IS95yyc0h8trfh0000000000.jpg,420,Mission Bay,Blvd N,UNIT 706,San Francisco,CA,94158,3995,1,37.77119,-122.388247,73,2012,http://www.zillow.com/homedetails/420-Mission-Bay-Blvd-N-UNIT-706-San-Francisco-CA-94158/115828664_zpid/,Mission Bay,B
523,http://photos2.zillowstatic.com/p_f/IShn5b0rg7o9980000000000.jpg,1501,Filbert,St,APT 1B,San Francisco,CA,94123,13500,3,37.7994,-122.424,97,2015,http://www.zillow.com/homedetails/1501-Filbert-St-APT-1B-San-Francisco-CA-94123/2100904787_zpid/,Russian Hill,B
525,http://photos2.zillowstatic.com/p_f/ISp1uly87cn8a70000000000.jpg,408,Font,Blvd,,San Francisco,CA,94132,3625,2,37.71879,-122.4786,83,3000,http://www.zillow.com/homedetails/408-Font-Blvd-San-Francisco-CA-94132/2100482274_zpid/,Stonestown,B
528,http://photos1.zillowstatic.com/p_f/ISxz1xh16teruo0000000000.jpg,400,Lansdale,Ave,,San Francisco,CA,94127,5775,4,37.73597,-122.457345,49,1977,http://www.zillow.com/homedetails/400-Lansdale-Ave-San-Francisco-CA-94127/15135850_zpid/,Westwood Highlands,A
529,http://photos3.zillowstatic.com/p_f/ISliwnhau054gd0000000000.jpg,1408,Post,St,,San Francisco,CA,94109,8100,3,37.786333,-122.425291,97,1893,http://www.zillow.com/homedetails/1408-Post-St-San-Francisco-CA-94109/15076323_zpid/,Lower Pacific Heights,C
531,http://photos2.zillowstatic.com/p_f/ISp1u1fc5b6mm90000000000.jpg,242,Moscow,St,,San Francisco,CA,94112,4450,3,37.723801,-122.426048,63,1949,http://www.zillow.com/homedetails/242-Moscow-St-San-Francisco-CA-94112/15169105_zpid/,Excelsior,B
488,http://photos2.zillowstatic.com/p_f/IS5itkzezkrjkk1000000000.jpg,149,Mullen,Ave,,San Francisco,CA,94110,7900,4,37.746553,-122.408318,79,1900,http://www.zillow.com/homedetails/149-Mullen-Ave-San-Francisco-CA-94110/15160319_zpid/,Bernal Heights,B
537,http://photos2.zillowstatic.com/p_f/ISphmybnrmsxfx0000000000.jpg,3355,Folsom,St,,San Francisco,CA,94110,4295,2,37.74465,-122.4133,82,3000,http://www.zillow.com/homedetails/3355-Folsom-St-San-Francisco-CA-94110/2100790215_zpid/,Bernal Heights,B
538,http://photos1.zillowstatic.com/p_f/ISds21dvnrpnhg1000000000.jpg,1533,15th,St,,San Francisco,CA,94103,3500,2,37.7666,-122.418,98,3000,http://www.zillow.com/homedetails/1533-15th-St-San-Francisco-CA-94103/2100697941_zpid/,Mission,D
540,http://photos2.zillowstatic.com/p_f/ISpx6t9vv1xo170000000000.jpg,601,4th,St,UNIT 220,San Francisco,CA,94107,9000,1,37.778163,-122.395774,93,1916,http://www.zillow.com/homedetails/601-4th-St-UNIT-220-San-Francisco-CA-94107/80733993_zpid/,South of Market,C
542,http://photos2.zillowstatic.com/p_f/ISp1icv6gp3zjo1000000000.jpg,100,Font,Blvd,APT 7D,San Francisco,CA,94132,2815,1,37.71509,-122.4729,74,3000,http://www.zillow.com/homedetails/100-Font-Blvd-APT-7D-San-Francisco-CA-94132/2100519499_zpid/,Stonestown,A
545,http://photos3.zillowstatic.com/p_f/IS9l2tbcr8t9ud1000000000.jpg,165,States,St,,San Francisco,CA,94114,5565,2,37.763214,-122.43882,95,1975,http://www.zillow.com/homedetails/165-States-St-San-Francisco-CA-94114/64971499_zpid/,Corona Heights,C
546,http://photos2.zillowstatic.com/p_f/IS15euzoye86v1f.jpg,2733,Folsom,St,,San Francisco,CA,94110,9500,3,37.7536,-122.414,97,3000,http://www.zillow.com/homedetails/2733-Folsom-St-San-Francisco-CA-94110/2106263964_zpid/,Mission,C
548,http://photos2.zillowstatic.com/p_f/ISdwp1sefzr5i71000000000.jpg,579,24th,Ave,APT 3,San Francisco,CA,94121,3250,2,37.77862,-122.4839,94,3000,http://www.zillow.com/homedetails/579-24th-Ave-APT-3-San-Francisco-CA-94121/2118727785_zpid/,Central Richmond,A
551,http://photos1.zillowstatic.com/p_f/ISxnchj4i2qxkp0000000000.jpg,3938,20th,St,,San Francisco,CA,94114,7000,2,37.758277,-122.428962,89,1905,http://www.zillow.com/homedetails/3938-20th-St-San-Francisco-CA-94114/119684819_zpid/,Eureka Valley - Dolores Heights - Castro,C
553,http://photos3.zillowstatic.com/p_f/IS5ihnh1vuqgyr0000000000.jpg,101,Crescent,Way,APT 2216,San Francisco,CA,94134,3200,2,37.71092,-122.3893,37,3000,http://www.zillow.com/homedetails/101-Crescent-Way-APT-2216-San-Francisco-CA-94134/2127730373_zpid/,Bayview,B
555,http://photos2.zillowstatic.com/p_f/IS1zj1m7dhmzq11000000000.jpg,1,Baker,St,APT 5B,San Francisco,CA,94117,4200,2,37.771073,-122.440754,93,1982,http://www.zillow.com/homedetails/1-Baker-St-APT-5B-San-Francisco-CA-94117/15086747_zpid/,Haight-Ashbury,B
558,http://photos3.zillowstatic.com/p_f/ISx3twqyo46x021000000000.jpg,878,Greenwich,St,,San Francisco,CA,94133,3800,2,37.80178,-122.4141,98,1909,http://www.zillow.com/homedetails/878-Greenwich-St-San-Francisco-CA-94133/2100647391_zpid/,Russian Hill,B
560,http://photos3.zillowstatic.com/p_f/ISxvivwb6wi51f1000000000.jpg,655,Powell,St,APT 702,San Francisco,CA,94108,2495,Studio,37.79083,-122.4092,99,3000,http://www.zillow.com/homedetails/655-Powell-St-APT-702-San-Francisco-CA-94108/2100511769_zpid/,Downtown,C
563,http://photos3.zillowstatic.com/p_f/ISxf2kj3eca1000000000.jpg,239,8th,St,APT 11,San Francisco,CA,94103,6000,1,37.775975,-122.410772,96,2003,http://www.zillow.com/homedetails/239-8th-St-APT-11-San-Francisco-CA-94103/80747938_zpid/,South of Market,C
564,http://photos1.zillowstatic.com/p_f/ISxfmbzh9zbhbi1000000000.jpg,3232,Gough,St,APT 3,San Francisco,CA,94123,2800,Studio,37.80325,-122.428,94,3000,http://www.zillow.com/homedetails/3232-Gough-St-APT-3-San-Francisco-CA-94123/2104420516_zpid/,Marina,B
11,http://photos1.zillowstatic.com/p_f/ISdk8ogbu39oxl0000000000.jpg,1425,Vallejo,St,,San Francisco,CA,94109,5200,2,37.79673,-122.4208,96,1982,http://www.zillow.com/homedetails/1425-Vallejo-St-San-Francisco-CA-94109/2100784759_zpid/,Russian Hill,B
13,http://photos2.zillowstatic.com/p_f/ISd0p7f1rd70r90000000000.jpg,560,Scott,St,APT 103,San Francisco,CA,94117,2400,Studio,37.77482,-122.436,96,3000,http://www.zillow.com/homedetails/560-Scott-St-APT-103-San-Francisco-CA-94117/2126976241_zpid/,Alamo Square,B
15,http://photos3.zillowstatic.com/p_f/IShjmpbl6y5mpu1000000000.jpg,954,Rhode Island,St,,San Francisco,CA,94107,3850,1,37.757711,-122.402205,85,1904,http://www.zillow.com/homedetails/954-Rhode-Island-St-San-Francisco-CA-94107/15150391_zpid/,Potrero Hill,C
18,http://photos1.zillowstatic.com/p_f/ISlepvvf9te9h50000000000.jpg,75,Magellan,Ave,,San Francisco,CA,94116,9500,4,37.749224,-122.460491,60,1924,http://www.zillow.com/homedetails/75-Magellan-Ave-San-Francisco-CA-94116/15132595_zpid/,Forest Hill,B
23,http://photos3.zillowstatic.com/p_f/IS5qbowjme1lco1000000000.jpg,46,Service,St,,San Francisco,CA,94123,6000,2,37.79911,-122.4385,98,3000,http://www.zillow.com/homedetails/46-Service-St-San-Francisco-CA-94123/2100602941_zpid/,Cow Hollow,B
